date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:59:41	33008/33008	---M-Z	200	added ('OK')	text/css	etag:%2280f0-67363c3a-c34e1a2d2d803c04;gz%22	https://sandeep.rishuadsbyshivank.site/wp-content/plugins/pro-elements/assets/css/widget-carousel.min.css?ver=3.24.4	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/plugins/pro-elements/assets/css/widget-carousel.min57a7.css	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:41	9045/9045	---M-Z	200	added ('OK')	text/css	etag:%222355-67363c3a-8e0e436d2024d04f;gz%22	https://sandeep.rishuadsbyshivank.site/wp-content/plugins/pro-elements/assets/css/widget-nested-carousel.min.css?ver=3.24.4	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/plugins/pro-elements/assets/css/widget-nested-carousel.min57a7.css	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:42	2503/2503	---M-Z	200	added ('OK')	text/css	etag:%229c7-673639b7-c0c3123fd5cec6af;gz%22	https://sandeep.rishuadsbyshivank.site/wp-content/themes/twentytwentyfive/style.css?ver=1.0	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/themes/twentytwentyfive/style5152.css	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:42	1168/1168	---M-Z	200	added ('OK')	text/css	etag:%22490-6736ec03-fb457f5f3cacf204;gz%22	https://sandeep.rishuadsbyshivank.site/wp-content/uploads/elementor/css/post-6.css?ver=1731652611	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/uploads/elementor/css/post-66622.css	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:42	9315/9315	---M-Z	200	added ('OK')	text/css	etag:%222463-67363c3a-e5d005ab30d0ec5e;gz%22	https://sandeep.rishuadsbyshivank.site/wp-content/plugins/pro-elements/assets/css/frontend.min.css?ver=3.24.4	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/plugins/pro-elements/assets/css/frontend.min57a7.css	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:42	27576/27576	---M--	200	added ('OK')	image/jpeg	etag:%226bb8-6736f121-c3b41464d378ef11;;;%22	https://sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/sandeep-1.jpg	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/sandeep-1.jpg	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:43	474749/474749	---M--	200	added ('OK')	image/jpeg	etag:%2273e7d-6736f973-73ddbda4c8e2ad80;;;%22	https://sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/BAnner-3.jpg	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/BAnner-3.jpg	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:43	61246/61246	---M--	200	added ('OK')	image/jpeg	etag:%22ef3e-67372ac4-31b212d20bc83292;;;%22	https://sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/5.jpg	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/5.jpg	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:44	61547/61547	---M--	200	added ('OK')	image/jpeg	etag:%22f06b-67372ac4-a03db886d76ec61d;;;%22	https://sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/4.jpg	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/4.jpg	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:44	540940/540940	---M--	200	added ('OK')	image/jpeg	etag:%228410c-6736f971-357b47f97c8f881b;;;%22	https://sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/BAnner-1.jpg	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/BAnner-1.jpg	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:44	58201/58201	---M--	200	added ('OK')	image/jpeg	etag:%22e359-67372ac4-66fe821e4662325;;;%22	https://sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/3-480x1024.jpg	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/3-480x1024.jpg	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:44	61308/61308	---M--	200	added ('OK')	image/jpeg	etag:%22ef7c-67372ac3-b299cc7199660422;;;%22	https://sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/2.jpg	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/2.jpg	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:45	59731/59731	---M--	200	added ('OK')	image/jpeg	etag:%22e953-67372ac2-fc1693fb053aaadf;;;%22	https://sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/1.jpg	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/uploads/2024/11/1.jpg	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:45	6146/6146	---M--	200	added ('OK')	image/png	etag:%221802-67363c44-d666155c9bcb2d0a;;;%22	https://sandeep.rishuadsbyshivank.site/wp-content/plugins/elementor/assets/images/placeholder.png	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/plugins/elementor/assets/images/placeholder.png	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:45	5520/5520	---M-Z	200	added ('OK')	application/x-javascript	etag:%221590-673639b7-8b6e3fbca54dd185;gz%22	https://sandeep.rishuadsbyshivank.site/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-includes/js/imagesloaded.minbb93.js	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:45	6212/6212	---M-Z	200	added ('OK')	application/x-javascript	etag:%221844-67363c3a-db8c55f4e006f0fd;gz%22	https://sandeep.rishuadsbyshivank.site/wp-content/plugins/pro-elements/assets/js/webpack-pro.runtime.min.js?ver=3.24.4	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/plugins/pro-elements/assets/js/webpack-pro.runtime.min57a7.js	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:45	5252/5252	---M-Z	200	added ('OK')	application/x-javascript	etag:%221484-67363c44-bea7b94b6fbcd1e0;gz%22	https://sandeep.rishuadsbyshivank.site/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.25.6	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/plugins/elementor/assets/js/webpack.runtime.minf34d.js	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:46	87553/87553	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215601-673639b7-2bf97d7ab142cce7;gz%22	https://sandeep.rishuadsbyshivank.site/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-includes/js/jquery/jquery.minf43b.js	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:46	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	etag:%223509-673639b7-3cfecca324c03503;gz%22	https://sandeep.rishuadsbyshivank.site/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:46	54824/54824	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d628-67363c44-1b9dae2771a00cec;gz%22	https://sandeep.rishuadsbyshivank.site/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.25.6	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/plugins/elementor/assets/js/frontend-modules.minf34d.js	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:46	4776/4776	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212a8-673639b7-3203c28cdba0d016;gz%22	https://sandeep.rishuadsbyshivank.site/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-includes/js/dist/hooks.min4fdd.js	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:47	9141/9141	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223b5-673639b7-8de3cd1aa0ea64f3;gz%22	https://sandeep.rishuadsbyshivank.site/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-includes/js/dist/i18n.minc33c.js	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:47	25049/25049	---M-Z	200	added ('OK')	application/x-javascript	etag:%2261d9-67363c3a-62a9d54e332a76d2;gz%22	https://sandeep.rishuadsbyshivank.site/wp-content/plugins/pro-elements/assets/js/frontend.min.js?ver=3.24.4	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/plugins/pro-elements/assets/js/frontend.min57a7.js	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:47	21464/21464	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253d8-673639b7-b9593c092ce8b5d8;gz%22	https://sandeep.rishuadsbyshivank.site/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-includes/js/jquery/ui/core.minb37e.js	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:47	44112/44112	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ac50-67363c44-c76dd8c194abb4da;gz%22	https://sandeep.rishuadsbyshivank.site/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.25.6	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/plugins/elementor/assets/js/frontend.minf34d.js	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:48	42790/42790	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a726-67363c3a-9dad1a40dd0070d;gz%22	https://sandeep.rishuadsbyshivank.site/wp-content/plugins/pro-elements/assets/js/elements-handlers.min.js?ver=3.24.4	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/wp-content/plugins/pro-elements/assets/js/elements-handlers.min57a7.js	(from https://sandeep.rishuadsbyshivank.site/tg/)
11:59:50	45680/45680	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2016%20Nov%202024%2006:29:50%20GMT	https://sandeep.rishuadsbyshivank.site/tg/-negative.svg	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/tg/-negative.svg	(from https://sandeep.rishuadsbyshivank.site/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.25.6)
11:59:51	45680/45680	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2016%20Nov%202024%2006:29:51%20GMT	https://sandeep.rishuadsbyshivank.site/tg/OPR/	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/tg/OPR/index.html	(from https://sandeep.rishuadsbyshivank.site/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.25.6)
11:59:51	45680/45680	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2016%20Nov%202024%2006:29:52%20GMT	https://sandeep.rishuadsbyshivank.site/tg/window.location.href	C:/My%20Web%20Sites/jackpot/sandeep.rishuadsbyshivank.site/tg/window.location.23.delayed	(from https://sandeep.rishuadsbyshivank.site/wp-content/plugins/pro-elements/assets/js/elements-handlers.min.js?ver=3.24.4)
